surname,name,term,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,weights,wordcount
goudie,sandra,49,0.0146557705,0.0338193636,0.0187560156,0.0235299401,0.0276888692,0.0321955339,0.0361533813,0.0379479509,0.0482100766,0.0266870325,0.0188000805,0.0355012039,0.0165838325,0.0130754242,0.0480697616,0.0231807884,0.1366912598,0.0545113381,0.035143169,0.0199657367,0.0274063661,0.0306059463,0.042494504,0.0477372216,0.0379326181,0.0199106526,0.0283083104,0.0223103859,0.0263451941,0.015782138,0.0008806486,39945
graham,kennedy,49,0.0660619894,0.0321714784,0.1002009123,0.0197824663,0.0191339982,0.0358835352,0.0517978536,0.0285621662,0.0400549843,0.0126924879,0.0123581116,0.0307151646,0.0874704622,0.007122298,0.0496914309,0.0921921581,0.0282111931,0.0157803548,0.0312999912,0.0136705927,0.0269023935,0.045328271,0.0125695598,0.0335693222,0.0186641504,0.0081124146,0.0133724628,0.0209570949,0.0343247144,0.0113459978,0.0020610198,93485
groser,tim,49,0.0643833675,0.0196728393,0.0184737453,0.0161984728,0.0750221484,0.0217281087,0.0154090616,0.0201368439,0.0792591751,0.0146784389,0.0163984435,0.1150053908,0.045174091,0.0086271426,0.0477502971,0.0915361146,0.0087592831,0.0209105088,0.0089213734,0.0112380627,0.0133217823,0.0718198829,0.0460524367,0.0114186926,0.0223501265,0.0075908088,0.0128431538,0.0311010555,0.0417130638,0.0225063631,0.0002942991,13349
guy,nathan,49,0.0254660265,0.0558596351,0.0381193159,0.028992715,0.0407672368,0.0594083,0.1109851365,0.0353976886,0.0404887504,0.0183296896,0.0140327915,0.0178767248,0.0238793084,0.0089666817,0.0330862938,0.0139675763,0.0508879976,0.0254175729,0.0181982026,0.0134752062,0.0185618086,0.0249435262,0.040569941,0.043615314,0.0295500318,0.0180027278,0.0686619864,0.0305224773,0.0318057766,0.0201636376,0.0011717068,53147
hague,kevin,49,0.0163997904,0.0501641042,0.0261899792,0.0299366113,0.0200855677,0.0262830763,0.060478284,0.0205830038,0.0359645674,0.019641605,0.014148949,0.0409474056,0.0651954303,0.0180492219,0.0450096589,0.0922603887,0.0229925972,0.0479538616,0.017992315,0.0226387669,0.0167887174,0.0324335661,0.018220232,0.0248688608,0.0253238956,0.0650032807,0.0138332955,0.0331054211,0.0381851773,0.0393223665,0.001993822,90437
harawira,hone,49,0.0357492352,0.0325458485,0.035117075,0.0110878422,0.0133909614,0.0198893911,0.0246087709,0.0507405108,0.0164769414,0.0300734248,0.0222233898,0.0118468468,0.0170057345,0.2563260266,0.0481287621,0.0380316287,0.0413503389,0.028538235,0.0356663574,0.0122211303,0.0095739758,0.0235703579,0.0389218899,0.0223058097,0.0459459531,0.0138688982,0.0136209101,0.0142690922,0.0199351291,0.0169694739,0.0021358237,96878
hawkins,george,49,0.0146609348,0.0602542301,0.0119539591,0.0126568258,0.024451282,0.0140735723,0.0125485309,0.0777738082,0.0120696805,0.0210300605,0.0132410723,0.0098344197,0.0106076594,0.0134821431,0.0409537247,0.015182582,0.0190328414,0.0307178227,0.1830314998,0.0361735705,0.0249124376,0.0132628171,0.1486081618,0.0203828721,0.0493183566,0.0164652299,0.0251417995,0.0134868189,0.0324784438,0.0222128614,0.001091678,49517
hayes,john,49,0.0554117426,0.035448385,0.0241298002,0.0238482978,0.0576780466,0.0375483573,0.0415096287,0.0388855765,0.065982903,0.01438729,0.0164537259,0.0795856574,0.01822449,0.0129056152,0.0577135215,0.0252680711,0.0178280723,0.0163355809,0.0474855035,0.0165038364,0.0235305105,0.0409063772,0.0393230732,0.0257283866,0.0492639938,0.0182798044,0.0212111391,0.0331749938,0.0262195546,0.01922821,0.0009674458,43882
heatley,phil,49,0.0073701231,0.0354866846,0.0250311326,0.0202460689,0.0503765484,0.0167602222,0.0898694454,0.0512966251,0.0646102883,0.0130316095,0.0148550863,0.0303909041,0.0781838235,0.0323577033,0.0181625785,0.0182367472,0.0151076214,0.0136049275,0.0218161965,0.1694622203,0.0203575641,0.0362968317,0.0286478133,0.0312110405,0.0111825748,0.0167880312,0.0229561489,0.0162487187,0.0203397219,0.0097149505,0.0006000845,27219
henare,tau,49,0.0188573168,0.0367758677,0.0149516555,0.0143578321,0.0254898274,0.0130184122,0.0137254487,0.051327706,0.0268878566,0.0209600818,0.0177443539,0.0142940078,0.013669416,0.1046097563,0.059168837,0.0177029514,0.0155883587,0.0261130607,0.0383685642,0.0153923117,0.0183819566,0.0164074615,0.1264295328,0.0216637124,0.0908161687,0.0140548419,0.0394504505,0.0134105277,0.0374011995,0.0629804958,0.0019744651,89559
hide,rodney,49,0.0222082568,0.0341006802,0.0307596937,0.0145471872,0.0209619825,0.0345950693,0.0922352546,0.0710738702,0.0356577996,0.013428388,0.0138731015,0.013136106,0.0322951472,0.0176392496,0.0393334094,0.0294435365,0.0265481517,0.0114690293,0.1642433341,0.0128663305,0.0159070753,0.0244363607,0.0361587597,0.0424760237,0.0476060731,0.0090785511,0.0140875031,0.0226598742,0.040175671,0.016998699,0.0019989808,90671
hipkins,chris,49,0.012806751,0.0558872291,0.031732192,0.0494264609,0.0469346088,0.0478320092,0.0358048996,0.0579603509,0.0295750866,0.0163447888,0.0658805262,0.0118393601,0.0352282748,0.0074834227,0.0233968421,0.0439265628,0.0417394254,0.0226467616,0.0256894431,0.0237664893,0.0159701374,0.0276045449,0.0683135013,0.0422534272,0.0301791757,0.0137262608,0.0296506562,0.0286317521,0.0216440052,0.0361250771,0.0037971841,172235
hodgson,pete,49,0.0294735706,0.0419074664,0.0297678485,0.0252082017,0.0341825097,0.0310727041,0.0176224536,0.0496386345,0.0235485567,0.0129263503,0.0206204864,0.0276275391,0.0396467909,0.0074845806,0.0352045769,0.0549001693,0.015371049,0.0148132338,0.015246728,0.0142335119,0.0151172341,0.0264402357,0.0806855852,0.0388696198,0.0788952521,0.0292539766,0.015612951,0.0260398454,0.1243081384,0.0242801894,0.0029880984,135536
horomia,parekura,49,0.0116046712,0.0281072197,0.0238424328,0.0132172018,0.0294384168,0.0111326181,0.0223718421,0.0317633116,0.0223968333,0.0208059455,0.0197480852,0.0115903824,0.0197091665,0.2872160007,0.0386829901,0.027102369,0.011134694,0.0126367501,0.0211939116,0.0134245841,0.0104544503,0.0172998329,0.1079268969,0.0306482212,0.0467746385,0.0097716139,0.0135796694,0.0207873263,0.0448583032,0.0207796737,0.0017465922,79223
hughes,darren,49,0.0166269518,0.0588921498,0.0251449059,0.0170697912,0.0468673959,0.0227763027,0.0166001198,0.1069907508,0.0393728023,0.0116870302,0.0265826189,0.0112182402,0.016118579,0.0122851871,0.031412847,0.0308209728,0.0133570348,0.0290342959,0.0195280888,0.0129871109,0.0159769182,0.0257943362,0.0682355361,0.0447167292,0.074328412,0.01642908,0.088139234,0.0140567939,0.0665435341,0.0204062781,0.0028522698,129375
hughes,gareth,49,0.026350904,0.0485177053,0.0242560736,0.0320755301,0.0344939163,0.0424465819,0.0267693993,0.0292770449,0.0499422186,0.0172407186,0.0490320492,0.0181761416,0.0598865151,0.0196605229,0.0331700161,0.057542006,0.0120367027,0.0318461525,0.0202423421,0.0366871063,0.0117093811,0.041259746,0.0318007543,0.0276794399,0.0271289055,0.0122013939,0.1172867278,0.0208208825,0.0261504755,0.0143127576,0.001737487,78810
huo,raymond,49,0.0260897162,0.04380707,0.0729168781,0.0683104065,0.0588701468,0.0398085405,0.135132855,0.0242213555,0.0371122815,0.0148907005,0.0135738292,0.025165177,0.0090963809,0.007349662,0.0295161569,0.0204565262,0.0339532665,0.0141218424,0.0241921411,0.0152476773,0.0143533763,0.050393892,0.0136455321,0.0380832738,0.0186813017,0.0124103028,0.0098896125,0.0939185365,0.0220032722,0.0127882105,0.0011336986,51423
hutchison,paul,49,0.0367283794,0.0447486707,0.0169620825,0.0266908297,0.0347820135,0.0260567246,0.0438324156,0.0327827775,0.0441477283,0.0154894178,0.0195232729,0.0491971764,0.032952203,0.0122226782,0.0344348003,0.0321997331,0.0115167889,0.0665384614,0.0602249526,0.0124793162,0.0170657439,0.0456226918,0.028680792,0.0363319967,0.0205333837,0.1175419533,0.0156902,0.0194783965,0.0288278147,0.016716592,0.0014047607,63718
jones,shane,49,0.0141665213,0.0272607924,0.0334512096,0.0237958014,0.0257216657,0.0173675072,0.0288756356,0.0495576939,0.0394526333,0.0178656748,0.0140849791,0.0168531199,0.0296321136,0.134464434,0.0805298388,0.0700282435,0.0258730471,0.0213981417,0.0436049177,0.0252985008,0.0123264157,0.0178729478,0.0506090139,0.0219196414,0.0418374571,0.0099702708,0.0258178262,0.0360775535,0.0307584873,0.0135278873,0.0032153541,145844
joyce,steven,49,0.0128964755,0.0191297419,0.0114340829,0.0204023487,0.069870159,0.0216870589,0.0610787703,0.0305099262,0.1110248803,0.0105512569,0.0360982931,0.0140133758,0.0137443855,0.0053151156,0.0373449783,0.0264602464,0.0265018015,0.0547562505,0.0182992548,0.0171554687,0.014462069,0.0387396443,0.0610928832,0.0253464676,0.0305304528,0.0127802152,0.1350104686,0.0281700569,0.0233268034,0.0122669728,0.0016451562,74622
katene,rahui,49,0.0194947396,0.0278446795,0.0477874568,0.0265332936,0.0193321023,0.037867324,0.0732147168,0.025975314,0.0288664961,0.0389445621,0.0320384701,0.0233091465,0.0398777698,0.1297807415,0.0460716284,0.0484088824,0.0397494981,0.0352105283,0.0300801989,0.0209896255,0.0167417017,0.0422183328,0.0139386205,0.0242595558,0.0149010798,0.0246856505,0.0146568969,0.0203672068,0.0149052048,0.0219485431,0.0050501103,229066
kaye,nikki,49,0.0187917534,0.0745911089,0.0163155098,0.0167342704,0.0258736523,0.0210745165,0.0537868041,0.0359791568,0.0679710651,0.0243567618,0.0186805634,0.0128295217,0.0469267348,0.0119880854,0.0572069365,0.0330263431,0.0167695454,0.0177069317,0.1505260202,0.0193394828,0.0230773374,0.0248414917,0.0450549253,0.0177253196,0.0364378203,0.0183407097,0.0487600488,0.0124102609,0.0182106849,0.0146667365,0.0011695463,53049
kedgley,sue,49,0.0230441204,0.0290303151,0.0155727644,0.0156399272,0.021233603,0.0270711168,0.0324933693,0.0401199934,0.0151758196,0.0175312161,0.0317911504,0.057663866,0.0346900041,0.0055719423,0.0295811941,0.0340375426,0.0291155513,0.0803194949,0.149825941,0.0313001663,0.0112967558,0.0318194143,0.0410233775,0.0260954557,0.0222789727,0.0325257802,0.0270411188,0.0402258139,0.0270066272,0.0198775879,0.0023561346,106871
key,john,49,0.0573383126,0.0110997015,0.0166400799,0.0231430281,0.1148645578,0.0187645893,0.0212962569,0.0540581123,0.105337529,0.032062684,0.0320256691,0.0164264675,0.0201172943,0.0107948146,0.1216291993,0.0162597773,0.0157195731,0.010171694,0.0122228673,0.0286904192,0.0313685152,0.0299160693,0.0385146304,0.0056905835,0.0295518994,0.025414282,0.0191480444,0.0194756704,0.0458282582,0.016429425,0.0006679437,30297
king,annette,49,0.0190275335,0.0361278839,0.0176563944,0.0151745752,0.0621806698,0.0241311459,0.0158778388,0.0643943101,0.0458611545,0.0997625288,0.0209641903,0.009979404,0.009695009,0.0148875086,0.0252804333,0.0184511345,0.0336628974,0.0175562927,0.0139504732,0.0184272428,0.0164047847,0.0423653096,0.0573006344,0.0224420489,0.0596372494,0.0551904766,0.024521512,0.0140854529,0.0976476013,0.0273563043,0.0031590913,143292
king,colin,49,0.0146612956,0.0573314828,0.0186837255,0.0380093878,0.030287597,0.0236003514,0.0352099572,0.0326309397,0.0716811428,0.0152767046,0.0951815648,0.0619036263,0.0498921552,0.0115793142,0.0423401287,0.0354238501,0.0159687936,0.0225439189,0.0362136066,0.0176473171,0.0290545346,0.0296002092,0.0456762199,0.039164887,0.0229692749,0.0287644664,0.0225193953,0.0161864799,0.0205046557,0.0194930406,0.0012917943,58594
laban,luamanuvao,49,0.0383052607,0.0175332124,0.014326398,0.0132959442,0.0607976657,0.0222148261,0.0424070138,0.0177679129,0.0211839286,0.0833597138,0.0382612206,0.0114661476,0.008570709,0.0362701474,0.1353941449,0.0164971378,0.0092407643,0.0613156529,0.0175362841,0.0297919145,0.0245802707,0.0388562045,0.0219743291,0.0159219284,0.010276222,0.1357613565,0.008496483,0.0078055783,0.0137824162,0.0270094625,0.0003271044,14837
lee,melissa,49,0.0177974961,0.0430251072,0.0217415346,0.0531690768,0.0440940651,0.0305385031,0.0480362598,0.0297339176,0.0452380829,0.0275733028,0.0401858678,0.0270538124,0.0141487083,0.0184868838,0.0692871161,0.0219832319,0.0624285557,0.0275075061,0.0186066591,0.0181635726,0.0444712595,0.0260475493,0.0533844906,0.0179975904,0.0242444669,0.0166958369,0.025244291,0.0701541858,0.0195063783,0.0234546374,0.0008958828,40636
lees,galloway,49,0.0133431585,0.0499007796,0.014982193,0.0325149265,0.0381355163,0.0165213764,0.0354876008,0.0276282581,0.0337464343,0.0248599784,0.0536594788,0.0360575104,0.0119495497,0.0105694786,0.0307051048,0.0354855655,0.0160131152,0.130680183,0.0450085033,0.0213503777,0.0154483984,0.0291826146,0.0518623571,0.0522110306,0.0279944365,0.0561689759,0.028269036,0.0200856983,0.0222157947,0.0179624686,0.002605018,118160
locke,keith,49,0.1308613238,0.0370893156,0.0661943658,0.0174429996,0.0119503621,0.0849692154,0.0263923642,0.0251248702,0.0125330907,0.0170892117,0.0146594628,0.0181123771,0.0159829919,0.0077454851,0.0431572615,0.0517303606,0.0577736346,0.0222841221,0.0265393456,0.0166657583,0.015112685,0.0193925223,0.0493600571,0.0409276769,0.019399226,0.0127598404,0.0266942034,0.0164605445,0.0232735498,0.0723217473,0.0028370356,128684
lotu,iiga,49,0.0148177697,0.0407645545,0.0149441228,0.0316735341,0.0573886556,0.0321287403,0.065514639,0.0238743596,0.0857147551,0.0161386165,0.0310720234,0.0186346009,0.0206161848,0.0116058603,0.0454069895,0.0183233066,0.0133017833,0.0146738092,0.050636672,0.0248353065,0.0174424336,0.0353250539,0.0257691448,0.0241532913,0.0465389223,0.0198283232,0.0246054493,0.0779548283,0.0300741456,0.0662420524,0.0015646422,70970
macindoe,tim,49,0.0181539817,0.0455544326,0.0151918351,0.0226223137,0.0427692848,0.0144648872,0.0418726705,0.0405595008,0.0746230591,0.0635783774,0.0273933909,0.0281189816,0.0139488364,0.0141693112,0.0856097687,0.0325706234,0.0218716548,0.0255348101,0.0288910917,0.0400928999,0.0348661019,0.0405080017,0.039976791,0.0152706311,0.0425935081,0.0311000991,0.025318239,0.0201735615,0.0356009823,0.0170002686,0.0013025972,59084
mackey,moana,49,0.0119899516,0.0793312827,0.0173737186,0.0212514417,0.0504440994,0.0166581943,0.0183742864,0.0563381367,0.0314480987,0.0246582241,0.0572965767,0.0127909992,0.0486642386,0.0088229686,0.0179379114,0.0314576981,0.0385192166,0.0192573167,0.0284857713,0.075998255,0.0130894919,0.0204143771,0.0829000437,0.0426957118,0.033244407,0.014980516,0.0186573477,0.0216006334,0.0364038078,0.0489152619,0.0043829383,198804
mahuta,nanaia,49,0.0092024534,0.0606390267,0.0179731012,0.0173700215,0.0294921599,0.0229048657,0.0468544626,0.0287219066,0.0538277945,0.0539951119,0.0391336067,0.0103699511,0.0509565923,0.1276273375,0.0262515108,0.0648112218,0.0186143913,0.0114568967,0.0608195553,0.0234916048,0.0127781318,0.0225948278,0.0394202743,0.0257475231,0.0246964612,0.0154783922,0.0137671336,0.0160913281,0.0334568864,0.021455461,0.0020576687,93333
mallard,trevor,49,0.015142601,0.0484372567,0.0381080483,0.03244666,0.0289781078,0.0271612213,0.0234127945,0.0344606236,0.0182053658,0.0149442569,0.0556297784,0.0121239731,0.0135159125,0.0102976061,0.0306235119,0.0302894011,0.0155191736,0.0171393746,0.0221286539,0.0134751035,0.0168707153,0.0190888789,0.0589279165,0.0654382234,0.1484293577,0.0139644181,0.0179798465,0.0295718107,0.0742576978,0.053431678,0.0059555835,270137
mapp,wayne,49,0.0763993189,0.0364414462,0.0504647048,0.0191293466,0.0281061333,0.0333240724,0.0508809873,0.0440161542,0.0952022113,0.0116405784,0.0404284319,0.0165671701,0.0190515455,0.0131121756,0.0461456262,0.0644063345,0.0150373686,0.0162894819,0.0395219857,0.0138745769,0.0159959695,0.0488379337,0.0346413082,0.0268241003,0.0233932762,0.0136269263,0.0132192825,0.020524883,0.0369189402,0.0359777457,0.0007106919,32236
mcclay,todd,49,0.034136056,0.0547585792,0.0164406959,0.0197638894,0.042809121,0.0166488684,0.0202314439,0.0391882775,0.0613313908,0.0610889162,0.0302100319,0.0772958305,0.0117288467,0.0177833552,0.0567741211,0.0154970234,0.043586764,0.021389228,0.0233811657,0.0222382646,0.0381967587,0.0386694372,0.0860200297,0.0184587854,0.0264033883,0.0156011407,0.0176559608,0.0223140848,0.0287635968,0.0216349,0.0013917974,63130
mccully,murray,49,0.3300657965,0.0307888333,0.0080680825,0.0063935266,0.0111412214,0.0194278295,0.1216892874,0.0049100293,0.0376756012,0.0102508713,0.0232851742,0.0109713907,0.006414755,0.0033628456,0.0921454561,0.0240693805,0.0179018748,0.0048888003,0.0912344905,0.0102084134,0.0096152667,0.033118966,0.0048675719,0.0119254277,0.0110563066,0.0148499644,0.0041045943,0.0188355072,0.0218441333,0.0048888003,5.60643238714E-05,2543
moroney,sue,49,0.0123032237,0.0678019105,0.0133285074,0.0190664923,0.0508100474,0.0169117044,0.0223700753,0.0352014433,0.026558366,0.0566610548,0.1179573884,0.0124237529,0.0095227645,0.0101015655,0.0312571681,0.0253858221,0.0274747243,0.0256495914,0.0480883338,0.0142150846,0.015537316,0.0321286998,0.0637035494,0.0504068943,0.029919453,0.0156686076,0.0415577771,0.012007555,0.036725655,0.0592554656,0.0021832017,99027
nash,stuart,49,0.0122442302,0.0475453099,0.0225090498,0.0939253871,0.0865070218,0.0212310429,0.0400394649,0.0348221669,0.0498247816,0.0178877644,0.0234473765,0.0410267241,0.0199231987,0.0059823192,0.0307388837,0.0186663996,0.0204303383,0.0199837309,0.0164689981,0.0135392278,0.0167195951,0.0249892497,0.080793277,0.0482524057,0.0312643486,0.0122101931,0.0149650824,0.088973252,0.0266676669,0.018421546,0.0050161586,227526
norman,russel,49,0.0205212588,0.0216075869,0.0216651543,0.049699117,0.0948348325,0.0211120625,0.0273884877,0.0332512742,0.0488359226,0.0178643152,0.0104440733,0.0647989138,0.1010668116,0.0078685803,0.0176231218,0.0567710423,0.0111233533,0.0155952212,0.0222681545,0.0360597648,0.0141773115,0.0334558104,0.0267083079,0.0195327006,0.0409482046,0.0109418059,0.023907547,0.0675426086,0.0454892793,0.0168974005,0.003586309,162670
oconnor,damien,49,0.0127370948,0.0486160499,0.0157255429,0.0290024492,0.0452081488,0.0225455192,0.0346266384,0.0303378073,0.0381687279,0.0173765841,0.0193526023,0.1355609063,0.0416953787,0.0088405648,0.0243022393,0.0287620229,0.0245859638,0.0599721464,0.0191725038,0.0217779401,0.0128111166,0.0258031657,0.0687707751,0.030894783,0.0224381019,0.0314805961,0.0307728274,0.0348508388,0.0428099032,0.0210011063,0.0017358776,78737
parata,hekia,49,0.0177673629,0.038847577,0.0234622657,0.0216826499,0.0328814524,0.0182184669,0.0455409537,0.0234474938,0.0822971893,0.0587747223,0.0682203922,0.0152355345,0.0268927296,0.1208979748,0.0555989625,0.0388321009,0.0251795766,0.0172670224,0.0161083626,0.018277814,0.0211441219,0.0279654675,0.0296398125,0.017749329,0.0427636777,0.0219219288,0.0135287508,0.0243590634,0.0222875552,0.0132097675,0.0012331065,55932
parker,david,49,0.0173558669,0.0344227192,0.0955760553,0.0360640105,0.0893997576,0.0335421175,0.0246397282,0.0387095359,0.0501784235,0.0103681927,0.012229754,0.022356153,0.0557243617,0.0109010428,0.0132768343,0.0356155373,0.0222204807,0.0135345021,0.0167481256,0.0184165761,0.0113038751,0.050593262,0.035771321,0.0304346629,0.0361649943,0.0112340798,0.014489766,0.0748656242,0.0466616408,0.0372010096,0.006398895,290245
peachey,allan,49,0.0223165635,0.0551363535,0.0223651847,0.03349797,0.0357973672,0.0170895379,0.038344799,0.0538893033,0.0430656494,0.0206612598,0.1177763189,0.0103187569,0.0124262114,0.0084894826,0.0403462681,0.0406307678,0.0149284978,0.0166970222,0.0338583191,0.0294173299,0.0237290095,0.0291529087,0.0567614079,0.0274914096,0.0766942339,0.0143757497,0.0286708935,0.0169499696,0.0256325868,0.033488858,0.0012288515,55739
pillay,lynne,49,0.0155579909,0.0847341195,0.0507517301,0.0281272567,0.0364895999,0.0193166831,0.0339948701,0.0419217866,0.0169360032,0.0335996713,0.0226683945,0.0092954885,0.0106573971,0.0086089631,0.0326858746,0.0236929843,0.0563308218,0.0138070257,0.0384120072,0.0145469182,0.0167840288,0.0192598364,0.0832293509,0.0282829853,0.0415739323,0.0282251259,0.0157312158,0.0100060015,0.0298357447,0.13493623,0.0020175219,91512
